s,x,y,z,yaw,curvature,left_offset,right_offset,target_velocity,target_acceleration
411.224746173,-100.307629635,-28.913936011,-0.167385544,0.436356235,-0.015278591,0.400000000,0.400000000,0.500000000,0.000000000
411.424678570,-100.126431368,-28.829436594,-0.160646254,0.434303802,-0.010267263,0.400000000,0.400000000,0.500000000,0.000000000
411.624547518,-99.945117612,-28.745335950,-0.152092650,0.426819910,-0.037447511,0.400000000,0.400000000,0.500000000,0.000000000
411.824377985,-99.763214568,-28.662610512,-0.144428440,0.407898703,-0.094653644,0.400000000,0.400000000,0.500000000,0.000000000
412.024340365,-99.579657823,-28.583289174,-0.137263444,0.390127625,-0.088925138,0.400000000,0.400000000,0.500000000,0.000000000
412.224058994,-99.394945946,-28.507334891,-0.130420206,0.363544360,-0.133115518,0.400000000,0.400000000,0.500000000,0.000000000
412.423730055,-99.208324914,-28.436334024,-0.121061589,0.344776943,-0.093978900,0.400000000,0.400000000,0.500000000,0.000000000
412.623449510,-99.020358776,-28.368831493,-0.119231148,0.323732923,-0.105298925,0.400000000,0.400000000,0.500000000,0.000000000
412.823423263,-98.830772748,-28.305218286,-0.104914127,0.314113702,-0.048100870,0.400000000,0.400000000,0.500000000,0.000000000
413.023408341,-98.640572822,-28.243428165,-0.096523570,0.306956707,-0.035786909,0.400000000,0.400000000,0.500000000,0.000000000
413.223400791,-98.449928510,-28.182998646,-0.088433461,0.302467206,-0.022451389,0.400000000,0.400000000,0.500000000,0.000000000
413.423338805,-98.259066787,-28.123441847,-0.081700710,0.299294740,-0.015869288,0.400000000,0.400000000,0.500000000,0.000000000
413.623225136,-98.068066469,-28.064506087,-0.083367121,0.295265592,-0.020153153,0.400000000,0.400000000,0.500000000,0.000000000
413.823191451,-97.876753718,-28.006317098,-0.074632082,0.292182707,-0.015419600,0.400000000,0.400000000,0.500000000,0.000000000
414.023090716,-97.685326695,-27.948737492,-0.067057333,0.290372983,-0.009051072,0.400000000,0.400000000,0.500000000,0.000000000
414.223083150,-97.493706514,-27.891477736,-0.059570187,0.296798586,0.032130169,0.400000000,0.400000000,0.500000000,0.000000000
414.423063201,-97.302470056,-27.832991516,-0.057359886,0.294028505,-0.013852539,0.400000000,0.400000000,0.500000000,0.000000000
414.623021354,-97.111093278,-27.775041607,-0.051973938,0.299715627,0.028444075,0.400000000,0.400000000,0.500000000,0.000000000
414.822943588,-96.920083480,-27.716014862,-0.052990108,0.295684487,-0.020162828,0.400000000,0.400000000,0.500000000,0.000000000
415.022879635,-96.728824075,-27.657754558,-0.041951163,0.301358125,0.028376318,0.400000000,0.400000000,0.500000000,0.000000000
415.222828473,-96.537886081,-27.598406264,-0.034929532,0.301255954,-0.000510998,0.400000000,0.400000000,0.500000000,0.000000000
415.422765538,-96.346953267,-27.539080972,-0.031995070,0.308888243,0.038169802,0.400000000,0.400000000,0.500000000,0.000000000
415.622739886,-96.156443277,-27.478288833,-0.031167532,0.309526786,0.003193132,0.400000000,0.400000000,0.500000000,0.000000000
415.822713395,-95.965972945,-27.417375313,-0.025888658,0.310763082,0.006182934,0.400000000,0.400000000,0.500000000,0.000000000
416.022645880,-95.775617125,-27.356238907,-0.018635359,0.306372138,-0.021963513,0.400000000,0.400000000,0.500000000,0.000000000
416.222552977,-95.585018900,-27.295946587,-0.011442949,0.308134242,0.008814088,0.400000000,0.400000000,0.500000000,0.000000000
416.422483997,-95.394504416,-27.235311250,-0.002084185,0.303438819,-0.023481570,0.400000000,0.400000000,0.500000000,0.000000000
416.622476735,-95.203648425,-27.175552684,0.004239944,0.297006804,-0.032164569,0.400000000,0.400000000,0.500000000,0.000000000
416.822427402,-95.012452246,-27.117035246,0.006739389,0.294546111,-0.012308163,0.400000000,0.400000000,0.500000000,0.000000000
417.022323964,-94.821164428,-27.059004167,0.008387467,0.294732899,0.000934255,0.400000000,0.400000000,0.500000000,0.000000000
417.222293324,-94.629817794,-27.000916212,0.005911543,0.289843867,-0.024447280,0.400000000,0.400000000,0.500000000,0.000000000
417.422288922,-94.438164311,-26.943756948,0.006864794,0.284070792,-0.028865629,0.400000000,0.400000000,0.500000000,0.000000000
417.622289228,-94.246179518,-26.887703742,0.012085052,0.281419053,-0.013259229,0.400000000,0.400000000,0.500000000,0.000000000
417.822272647,-94.054062986,-26.832164515,0.022313108,0.278804978,-0.013072122,0.400000000,0.400000000,0.500000000,0.000000000
418.022235667,-93.861821537,-26.777133298,0.026401495,0.275085346,-0.018602543,0.400000000,0.400000000,0.500000000,0.000000000
418.222178189,-93.669396450,-26.722823096,0.026874402,0.268071457,-0.035075644,0.400000000,0.400000000,0.500000000,0.000000000
418.422164178,-93.476553260,-26.669852353,0.032067540,0.267560642,-0.002554277,0.400000000,0.400000000,0.500000000,0.000000000
418.622146578,-93.283686497,-26.616981074,0.033760375,0.268810296,0.006248687,0.400000000,0.400000000,0.500000000,0.000000000
418.822137627,-93.090877618,-26.563866522,0.040081913,0.272262686,0.017266185,0.400000000,0.400000000,0.500000000,0.000000000
419.022048239,-92.898330732,-26.510108266,0.040177643,0.272088290,-0.000872295,0.400000000,0.400000000,0.500000000,0.000000000
419.221992658,-92.705741912,-26.456374506,0.043021083,0.283234228,0.055747812,0.400000000,0.400000000,0.500000000,0.000000000
419.421916121,-92.513784076,-26.400503401,0.044514251,0.286067538,0.014170809,0.400000000,0.400000000,0.500000000,0.000000000
419.621872318,-92.321953907,-26.344079408,0.050080918,0.288640786,0.012868911,0.400000000,0.400000000,0.500000000,0.000000000
419.821833003,-92.130265264,-26.287160699,0.056419338,0.293611217,0.024856262,0.400000000,0.400000000,0.500000000,0.000000000
420.021805823,-91.938850282,-26.229286409,0.066444825,0.301628398,0.040092479,0.400000000,0.400000000,0.500000000,0.000000000
420.221766320,-91.747917202,-26.169883048,0.072120305,0.304366378,0.013691776,0.400000000,0.400000000,0.500000000,0.000000000
420.421750938,-91.557124471,-26.109949911,0.073652646,0.309644967,0.026394556,0.400000000,0.400000000,0.500000000,0.000000000
420.621741495,-91.366645101,-26.049008687,0.081957388,0.309171108,-0.002369481,0.400000000,0.400000000,0.500000000,0.000000000
420.821719984,-91.176148372,-25.988161402,0.088300620,0.303245957,-0.029629826,0.400000000,0.400000000,0.500000000,0.000000000
